Date,RegionID,RegionName,State,Metro,County,SizeRank,Price
2017-05-31,29819,Lochbuie,CO,Greeley,Weld,6232,227100
2017-05-31,46100,Lake Alfred,FL,Lakeland,Polk,6233,133300
2017-05-31,16852,Avoca,MI,Detroit,Saint Clair,6234,157900
2017-05-31,32168,Irwin,PA,Pittsburgh,Westmoreland,6235,116400
2017-05-31,7435,Toano,VA,Virginia Beach,James City,6236,282600
2017-05-31,15530,Lyncourt,NY,Syracuse,Onondaga,6237,82400
2017-05-31,39325,Lake Helen,FL,Daytona Beach,Volusia,6238,148700
2017-05-31,41070,Stillwater,NJ,New York,Sussex,6239,233100
2017-05-31,51089,Boscawen,NH,Concord,Merrimack,6240,213900
2017-05-31,32680,Manvel,TX,Houston,Brazoria,6241,246400
2017-05-31,17378,Chalfont,PA,Philadelphia,Bucks,6242,331900
2017-05-31,13879,Smiths Grove,KY,Bowling Green,Warren,6243,133300
2017-05-31,9967,Yorktown,TX,,De Witt,6244,108700
2017-05-31,30108,Krum,TX,Dallas-Fort Worth,Denton,6245,188600
2017-05-31,5200,Homer,MI,Battle Creek,Calhoun,6246,90000
2017-05-31,28971,Palos Park,IL,Chicago,Cook,6247,401000
2017-05-31,16862,Baden,PA,Pittsburgh,Beaver,6248,97600
2017-05-31,39176,Jonesboro,GA,Atlanta,Clayton,6249,67400
2017-05-31,155230,North Westport,MA,Providence,Bristol,6250,283800
2017-05-31,53254,Medway,OH,Springfield,Clark,6251,92000
2017-05-31,398173,Willistown Township,PA,Philadelphia,Chester,6252,595300
2017-05-31,27739,Waleska,GA,Atlanta,Cherokee,6253,186000
2017-05-31,49800,Springport,MI,Jackson,Jackson,6254,119900
2017-05-31,50065,Sisters,OR,Bend,Deschutes,6255,422700
2017-05-31,53979,Posen,IL,Chicago,Cook,6256,98200
2017-05-31,40110,Oak View,CA,Ventura,Ventura,6257,554200
2017-05-31,240123,Little Cottonwood Creek Valley,UT,Salt Lake City,Salt Lake,6258,502400
2017-05-31,12624,Mayflower,AR,Little Rock,Faulkner,6259,124600
2017-05-31,34022,Smithville,TX,Austin,Bastrop,6260,151300
2017-05-31,24930,Grant,MN,Minneapolis-St Paul,Washington,6261,424300
2017-05-31,398874,Pittsfield,WI,Green Bay,Brown,6262,215700
2017-05-31,396680,Fountainhead-Orchard Hills,MD,Hagerstown,Washington,6263,218900
2017-05-31,18459,Hanover,VA,Richmond,Hanover,6264,252800
2017-05-31,30048,Wanaque,NJ,New York,Passaic,6265,303000
2017-05-31,13430,Rainier,WA,Olympia,Thurston,6266,239000
2017-05-31,395993,Bethlehem Township,NJ,New York,Hunterdon,6267,378200
2017-05-31,40241,Parachute,CO,Glenwood Springs,Garfield,6268,177500
2017-05-31,13244,Pembroke,GA,Savannah,Bryan,6269,132200
2017-05-31,29995,Hudson,CO,Greeley,Weld,6270,326500
2017-05-31,35379,Friendsville,TN,Knoxville,Blount,6271,153600
2017-05-31,15249,Elmwood,LA,New Orleans,Jefferson,6272,191200
2017-05-31,33505,Porter,IN,Chicago,Porter,6273,160300
2017-05-31,50439,Edgartown,MA,Vineyard Haven,Dukes,6274,779400
2017-05-31,47777,South Whitley,IN,Fort Wayne,Whitley,6275,108700
2017-05-31,395570,Florence Township,NJ,Philadelphia,Burlington,6276,282100
2017-05-31,21916,Hope,IN,Columbus,Bartholomew,6277,107500
2017-05-31,19029,Linden,MI,Flint,Genesee,6278,158800
2017-05-31,114651,Del Monte Forest,CA,Salinas,Monterey,6279,1646200
2017-05-31,17470,Clendenin,WV,Charleston,Kanawha,6280,83100
2017-05-31,45326,Forty Fort,PA,Scranton,Luzerne,6281,117300
2017-05-31,42863,Point Pleasant Beach,NJ,New York,Ocean,6282,534100
2017-05-31,397899,Franklin Township,PA,Gettysburg,Adams,6283,189800
2017-05-31,397835,Town of Newark Valley,NY,Binghamton,Tioga,6284,101800
2017-05-31,7809,Weed,CA,,Siskiyou,6285,190800
2017-05-31,55598,Cold Spring,KY,Cincinnati,Campbell,6286,173200
2017-05-31,51255,Candia,NH,Boston,Rockingham,6287,275600
2017-05-31,30152,Albion,IN,Kendallville,Noble,6288,110600
2017-05-31,11550,Frontenac,MO,St. Louis,Saint Louis,6289,754700
2017-05-31,45216,Fair Haven,MI,Detroit,Saint Clair,6290,186400
2017-05-31,19316,Mendota,IL,Ottawa,La Salle,6291,93200
2017-05-31,21328,Wilsonville,AL,Birmingham,Shelby,6292,191000
2017-05-31,35621,Dewey,OK,Bartlesville,Washington,6293,77500
2017-05-31,39701,Mc Donald,OH,Youngstown,Trumbull,6294,76700
2017-05-31,18318,Goliad,TX,Victoria,Goliad,6295,104500
2017-05-31,398534,Vernon,WI,Milwaukee,Waukesha,6296,278100
2017-05-31,399122,Town of Oxford,NY,,Chenango,6297,82400
2017-05-31,33414,Pigeon Forge,TN,Sevierville,Sevier,6298,164700
2017-05-31,52845,Lake Bluff,IL,Chicago,Lake,6299,597200
2017-05-31,4029,Centerville,IN,Richmond,Wayne,6300,86000
2017-05-31,5529,Lambertville,NJ,New York,Hunterdon,6301,342400
2017-05-31,202948,Pleasant Run,OH,Cincinnati,Hamilton,6302,115800
2017-05-31,398739,Codorus Township,PA,York,York,6303,211000
2017-05-31,25980,Moreland,GA,Atlanta,Coweta,6304,173500
2017-05-31,37728,Canaan,NH,Claremont,Grafton,6305,184100
2017-05-31,37159,Archer,FL,Gainesville,Alachua,6306,181500
2017-05-31,50632,Abbeville,GA,,Wilcox,6307,88900
2017-05-31,18084,Farrell,PA,Youngstown,Mercer,6308,48000
2017-05-31,397094,Town of New Holstein,WI,Appleton,Calumet,6309,109700
2017-05-31,22821,Waynesville,OH,Cincinnati,Warren,6310,222700
2017-05-31,20598,Spencerville,OH,Lima,Allen,6311,101700
2017-05-31,25506,Lansford,PA,Allentown,Carbon,6312,54900
2017-05-31,25673,Ludlow,KY,Cincinnati,Kenton,6313,103400
2017-05-31,51667,Dayton,MN,Minneapolis-St Paul,Hennepin,6314,271700
2017-05-31,3998,Caseyville,IL,St. Louis,Saint Clair,6315,71800
2017-05-31,13534,Riverdale,NJ,New York,Morris,6316,308000
2017-05-31,53335,Millstadt,IL,St. Louis,Saint Clair,6317,168500
2017-05-31,397940,Hartland,NY,Buffalo,Niagara,6318,110200
2017-05-31,396975,Raymond,WI,Racine,Racine,6319,262300
2017-05-31,397945,Cascade Township,MI,Grand Rapids,Kent,6320,302800
2017-05-31,53428,Mount Angel,OR,Salem,Marion,6321,256200
2017-05-31,36177,Old Bethpage,NY,New York,Nassau,6322,590300
2017-05-31,15321,Lakeview,MI,Grand Rapids,Montcalm,6323,99100
2017-05-31,30238,Arabi,LA,New Orleans,Saint Bernard,6324,159300
2017-05-31,37137,Andalusia,AL,,Covington,6325,75600
2017-05-31,50118,South Fulton,TN,Union City,Obion,6326,67300
2017-05-31,397970,Greenwich Township,PA,Reading,Berks,6327,216600
2017-05-31,35850,Ray,MI,Detroit,Macomb,6328,208400
2017-05-31,227226,Hickory Withe,TN,Memphis,Fayette,6329,289700
2017-05-31,44394,Byron,MI,Owosso,Shiawassee,6330,159700
2017-05-31,15431,Hancock,MD,Hagerstown,Washington,6331,120100
2017-05-31,38982,Higganum,CT,Hartford,Middlesex,6332,280100
2017-05-31,42454,Gurley,AL,Huntsville,Madison,6333,147200
2017-05-31,5482,Lake Arrowhead,CA,Riverside,San Bernardino,6334,318400
2017-05-31,49908,Veedersburg,IN,,Fountain,6335,69900
2017-05-31,11708,Greencastle,PA,Chambersburg,Franklin,6336,167200
2017-05-31,30340,Baltimore,OH,Columbus,Fairfield,6337,179400
2017-05-31,397027,Shenango Township,PA,Youngstown,Mercer,6338,131300
2017-05-31,36872,Elberfeld,IN,Evansville,Warrick,6339,123200
2017-05-31,397381,Kingwood Township,NJ,New York,Hunterdon,6340,360900
2017-05-31,42449,Fishersville,VA,Staunton,Augusta,6341,237400
2017-05-31,44192,Blackwood,NJ,Philadelphia,Camden,6342,166400
2017-05-31,29746,Belleair,FL,Tampa,Pinellas,6343,338400
2017-05-31,28244,Crescent City,FL,Palatka,Putnam,6344,107500
2017-05-31,397046,Shrewsbury,NJ,New York,Monmouth,6345,526700
2017-05-31,399226,East Drumore Township,PA,Lancaster,Lancaster,6346,225600
2017-05-31,29237,Pound Ridge,NY,New York,Westchester,6347,841300
2017-05-31,27116,Sissonville,WV,Charleston,Kanawha,6348,98500
2017-05-31,22201,Ore City,TX,,Marion,6349,92500
2017-05-31,397623,Alsace Township,PA,Reading,Berks,6350,175200
2017-05-31,53465,Munford,TN,Memphis,Tipton,6351,137700
2017-05-31,395559,Benton Township,MI,Niles,Berrien,6352,110900
2017-05-31,12979,Newton,AL,Dothan,Houston,6353,146200
2017-05-31,22745,Shandon,CA,San Luis Obispo,San Luis Obispo,6354,277000
2017-05-31,29617,Spring Arbor,MI,Jackson,Jackson,6355,152000
2017-05-31,50661,Albany,LA,Baton Rouge,Livingston,6356,165100
2017-05-31,54600,Sugar Hill,GA,Atlanta,Gwinnett,6357,196700
2017-05-31,395763,Stanford,NY,New York,Dutchess,6358,281100
2017-05-31,19754,Oliver Springs,TN,Knoxville,Roane,6359,98700
2017-05-31,49072,Garrett,IN,Auburn,De Kalb,6360,86400
2017-05-31,12232,La Conner,WA,Mount Vernon,Skagit,6361,286200
2017-05-31,213954,North Braddock,PA,Pittsburgh,Allegheny,6362,53500
2017-05-31,6060,Mount Arlington,NJ,New York,Morris,6363,296300
2017-05-31,19981,Platteville,CO,Greeley,Weld,6364,254200
2017-05-31,26835,Roosevelt Park,MI,Muskegon,Muskegon,6365,111900
2017-05-31,48571,Woodlyn,PA,Philadelphia,Delaware,6366,161100
2017-05-31,397826,Chatham,MA,Cape Cod,Barnstable,6367,614400
2017-05-31,124894,June Park,FL,Melbourne,Brevard,6368,213700
2017-05-31,24479,East Canton,OH,Canton,Stark,6369,112200
2017-05-31,30703,Calverton,NY,New York,Suffolk,6370,358700
2017-05-31,36851,East Bernard,TX,El Campo,Wharton,6371,155200
2017-05-31,15603,Palmyra,IN,Louisville/Jefferson County,Harrison,6372,109900
2017-05-31,15425,Floyd,NY,Utica,Oneida,6373,130700
2017-05-31,398774,Lower Milford Township,PA,Allentown,Lehigh,6374,289200
2017-05-31,40318,Petersburg,MI,Monroe,Monroe,6375,171900
2017-05-31,30587,Bridge City,TX,Beaumont,Orange,6376,130800
2017-05-31,42018,Custer,WA,Bellingham,Whatcom,6377,395800
2017-05-31,40711,Saint Paul,MO,St. Louis,Saint Charles,6378,355600
2017-05-31,18354,Grand Saline,TX,,Van Zandt,6379,96400
2017-05-31,49144,Enola,PA,Harrisburg,Cumberland,6380,126100
2017-05-31,56758,Washington Park,IL,St. Louis,Saint Clair,6381,42500
2017-05-31,45582,Grosse Pointe Shores,MI,Detroit,Wayne,6382,530100
2017-05-31,42237,Genoa,IL,Chicago,DeKalb,6383,159400
2017-05-31,39800,Milton,NH,Boston,Strafford,6384,204000
2017-05-31,3702,Blooming Prairie,MN,Owatonna,Steele,6385,144900
2017-05-31,53705,Old Westbury,NY,New York,Nassau,6386,2230800
2017-05-31,34299,Tobaccoville,NC,Winston-Salem,Forsyth,6387,130900
2017-05-31,9363,Woodburn,IN,Fort Wayne,Allen,6388,122500
2017-05-31,398653,Conestoga Township,PA,Lancaster,Lancaster,6389,206000
2017-05-31,14654,Williamson,GA,Atlanta,Pike,6390,135200
2017-05-31,397972,Hempfield Township,PA,Youngstown,Mercer,6391,119200
2017-05-31,396841,Holden Heights,FL,Orlando,Orange,6392,195500
2017-05-31,49236,Greenbrier,TN,Nashville,Robertson,6393,162100
2017-05-31,123559,Bay Hill,FL,Orlando,Orange,6394,493800
2017-05-31,56857,Tyrone,GA,Atlanta,Fayette,6395,278900
2017-05-31,398171,Amwell Township,PA,Pittsburgh,Washington,6396,166300
2017-05-31,133552,Waimea,HI,Hilo,Hawaii,6397,485100
2017-05-31,199222,Amberley,OH,Cincinnati,Hamilton,6398,349200
2017-05-31,397087,Lykens Township,PA,Harrisburg,Dauphin,6399,96500
2017-05-31,9738,Maggie Valley,NC,Asheville,Haywood,6400,159100
2017-05-31,15490,Montague,NJ,New York,Sussex,6401,193900
2017-05-31,12895,Myakka City,FL,North Port-Sarasota-Bradenton,Manatee,6402,311700
2017-05-31,397311,Ulysses,NY,Ithaca,Tompkins,6403,201200
2017-05-31,31160,Dallastown,PA,York,York,6404,125300
2017-05-31,30929,Clear Lake,MN,Minneapolis-St Paul,Sherburne,6405,253300
2017-05-31,6797,Roberts,WI,Minneapolis-St Paul,Saint Croix,6406,259000
2017-05-31,398183,Fayette,NY,Seneca Falls,Seneca,6407,139900
2017-05-31,32396,Lake Panasoffkee,FL,The Villages,Sumter,6408,119900
2017-05-31,397064,Town of Argyle,NY,Glens Falls,Washington,6409,157000
2017-05-31,5241,Huntington Woods,MI,Detroit,Oakland,6410,350600
2017-05-31,28817,Forestdale,MA,Cape Cod,Barnstable,6411,339500
2017-05-31,46643,Mount Pleasant,TN,Nashville,Maury,6412,117700
2017-05-31,49928,Versailles,OH,Greenville,Darke,6413,137200
2017-05-31,28313,Culleoka,TN,Nashville,Maury,6414,161300
2017-05-31,397174,Hanover Township,PA,Pittsburgh,Beaver,6415,211400
2017-05-31,27224,Spring Valley,IL,Ottawa,Bureau,6416,77600
2017-05-31,29535,Slinger,WI,Milwaukee,Washington,6417,253800
2017-05-31,11065,Deerfield,NH,Boston,Rockingham,6418,306900
2017-05-31,11935,Hokes Bluff,AL,Gadsden,Etowah,6419,120300
2017-05-31,46861,Odon,IN,Washington,Daviess,6420,116300
2017-05-31,32873,Millvale,PA,Pittsburgh,Allegheny,6421,62500
2017-05-31,7796,Waverly,NE,Lincoln,Lancaster,6422,169800
2017-05-31,397697,Hampton Township,NJ,New York,Sussex,6423,237200
2017-05-31,17174,Broadmoor Village,CA,San Francisco,San Mateo,6424,855300
2017-05-31,14863,Bondurant,IA,Des Moines,Polk,6425,220200
2017-05-31,38097,Crystal City,MO,St. Louis,Jefferson,6426,115500
2017-05-31,26896,Saginaw,MN,Duluth,Saint Louis,6427,189800
2017-05-31,397852,Colerain Township,PA,Lancaster,Lancaster,6428,261600
2017-05-31,25779,Mason,MI,Lansing,Ingham,6429,160900
2017-05-31,395759,Town of Rowley,MA,Boston,Essex,6430,467600
2017-05-31,51826,Eastham,MA,Cape Cod,Barnstable,6431,430100
2017-05-31,11014,Cumberland,IN,Indianapolis,Hancock,6432,145800
2017-05-31,37028,Berryton,KS,Topeka,Shawnee,6433,193400
2017-05-31,8549,Leesburg,OH,,Highland,6434,119800
2017-05-31,46681,Natalia,TX,San Antonio,Medina,6435,178300
2017-05-31,6149,New Freedom,PA,York,York,6436,235900
2017-05-31,31868,Greenwich,OH,Norwalk,Huron,6437,107200
2017-05-31,27980,Windsor Heights,IA,Des Moines,Polk,6438,171400
2017-05-31,19459,Mooringsport,LA,Shreveport,Caddo,6439,88800
2017-05-31,398005,Town of West Brookfield,MA,Worcester,Worcester,6440,228800
2017-05-31,43788,Deridder,LA,De Ridder,Beauregard,6441,131000
2017-05-31,32145,Indian River Shores,FL,Vero Beach,Indian River,6442,814400
2017-05-31,8306,Bunker Hill Village,TX,Houston,Harris,6443,1243700
2017-05-31,33661,Ridgely,MD,,Caroline,6444,188400
2017-05-31,397107,Springdale,WI,Madison,Dane,6445,391600
2017-05-31,10710,Carbondale,CO,Glenwood Springs,Garfield,6446,498500
2017-05-31,31630,Fowler,IN,Lafayette-West Lafayette,Benton,6447,78500
2017-05-31,397229,Hopewell,NY,Rochester,Ontario,6448,124600
2017-05-31,47386,Ridgeway,SC,Columbia,Fairfield,6449,128300
2017-05-31,16671,Hounsfield,NY,Watertown,Jefferson,6450,166800
2017-05-31,26151,Nichols Hills,OK,Oklahoma City,Oklahoma,6451,484600
2017-05-31,34985,Carter Lake,IA,Omaha,Pottawattamie,6452,107600
2017-05-31,13660,Saint Henry,OH,Celina,Mercer,6453,179100
2017-05-31,33502,Port Vue,PA,Pittsburgh,Allegheny,6454,62000
2017-05-31,54785,Union,KY,Cincinnati,Boone,6455,237700
2017-05-31,55797,Gibsonia,FL,Lakeland,Polk,6456,159800
2017-05-31,12095,Jamestown,RI,Providence,Newport,6457,584900
2017-05-31,51274,Carmel Valley,CA,Salinas,Monterey,6458,999100
2017-05-31,397617,Point Township,PA,Sunbury,Northumberland,6459,136400
2017-05-31,22131,Dupont,WA,Seattle,Pierce,6460,313800
2017-05-31,13390,Preston,MD,,Caroline,6461,181300
2017-05-31,29733,South Toms River,NJ,New York,Ocean,6462,156500
2017-05-31,39132,Jackson,CA,,Amador,6463,290800
2017-05-31,26927,Salem,SC,Seneca,Oconee,6464,244200
2017-05-31,10999,Cross,SC,Charleston,Berkeley,6465,123000
2017-05-31,34180,Sunderland,MA,Greenfield Town,Franklin,6466,287300
2017-05-31,10931,Connell,WA,Kennewick,Franklin,6467,143400
2017-05-31,55286,Yorktown,IN,Muncie,Delaware,6468,100600
2017-05-31,27757,Walpole,NH,Keene,Cheshire,6469,226500
2017-05-31,397423,Cranbury Township,NJ,New York,Middlesex,6470,646600
2017-05-31,49508,Manhasset Hills,NY,New York,Nassau,6471,901600
2017-05-31,395488,Town of Canajoharie,NY,Amsterdam,Montgomery,6472,81900
2017-05-31,398130,Independence Township,NJ,Allentown,Warren,6473,226100
2017-05-31,22214,Lyford,TX,Raymondville,Willacy,6474,71200
2017-05-31,399289,Penn Township,PA,Pittsburgh,Butler,6475,224300
2017-05-31,3745,Bon Aqua,TN,Nashville,Hickman,6476,138300
2017-05-31,45908,Ivins,UT,St. George,Washington,6477,242900
2017-05-31,20403,Seaside,OR,Astoria,Clatsop,6478,266100
2017-05-31,10191,Ashville,AL,Birmingham,Saint Clair,6479,143500
2017-05-31,147255,Douglass Hills,KY,Louisville/Jefferson County,Jefferson,6480,241500
2017-05-31,31578,Florala,AL,,Covington,6481,80400
2017-05-31,46477,Meadow Vista,CA,Sacramento,Placer,6482,470700
2017-05-31,16865,Bailey,CO,Denver,Park,6483,315900
2017-05-31,32553,Lodi,OH,Cleveland,Medina,6484,142400
2017-05-31,397512,Town of Wilton,NH,Manchester,Hillsborough,6485,236700
2017-05-31,35229,Battlefield,MO,Springfield,Greene,6486,136100
2017-05-31,14571,West Reading,PA,Reading,Berks,6487,111400
2017-05-31,15292,Erwin,NC,Dunn,Harnett,6488,85700
2017-05-31,225983,Coopertown,TN,Nashville,Robertson,6489,218400
2017-05-31,113075,Three Points,AZ,Tucson,Pima,6490,152900
2017-05-31,31922,Hamilton,VA,Washington,Loudoun,6491,484300
2017-05-31,29563,Rutledge,TN,Knoxville,Grainger,6492,122700
2017-05-31,53786,Palermo,NY,Syracuse,Oswego,6493,103600
2017-05-31,57270,East China,MI,Detroit,Saint Clair,6494,168600
2017-05-31,35756,Oley,PA,Reading,Berks,6495,191400
2017-05-31,399151,Town of Darien,WI,Whitewater,Walworth,6496,162500
2017-05-31,26457,Pennsburg,PA,Philadelphia,Montgomery,6497,199300
2017-05-31,20465,Sherman,CT,Stamford,Fairfield,6498,430700
2017-05-31,55097,West Bountiful,UT,Ogden,Davis,6499,268100
2017-05-31,15657,Paulina,LA,New Orleans,Saint James,6500,189100
2017-05-31,52941,Leslie,MI,Lansing,Ingham,6501,132400
2017-05-31,31016,Conoy,PA,Lancaster,Lancaster,6502,191000
2017-05-31,56993,Pauline,SC,Spartanburg,Spartanburg,6503,147300
2017-05-31,42456,Hagerstown,IN,Richmond,Wayne,6504,84100
2017-05-31,50230,Linwood,MI,Bay City,Bay,6505,104100
2017-05-31,39359,Lansing,NC,,Ashe,6506,151400
2017-05-31,35312,Bellville,OH,Mansfield,Richland,6507,135800
2017-05-31,49691,North Plains,OR,Portland,Washington,6508,351900
2017-05-31,15502,Princeton,IL,Ottawa,Bureau,6509,99500
2017-05-31,10514,Boylston,MA,Worcester,Worcester,6510,356800
2017-05-31,46497,Memphis,MI,Detroit,Saint Clair,6511,176200
2017-05-31,20675,Stony Point,NC,Charlotte,Iredell,6512,129600
2017-05-31,54101,Remington,VA,Washington,Fauquier,6513,254000
2017-05-31,398959,Strasburg Township,PA,Lancaster,Lancaster,6514,218000
2017-05-31,399085,Waterford,WI,Racine,Racine,6515,232900
2017-05-31,398941,Butler Township,PA,Gettysburg,Adams,6516,186400
2017-05-31,49403,Keedysville,MD,Hagerstown,Washington,6517,249700
2017-05-31,44526,Centerville,PA,Pittsburgh,Washington,6518,94100
2017-05-31,55406,Dacono,CO,Greeley,Weld,6519,227900
2017-05-31,48788,Brimfield,MA,Springfield,Hampden,6520,243000
2017-05-31,11893,High Bridge,NJ,New York,Hunterdon,6521,249600
2017-05-31,28730,Guerneville,CA,Santa Rosa,Sonoma,6522,416000
2017-05-31,30723,Canal Winchester,OH,Columbus,Franklin,6523,194700
2017-05-31,125675,Parker,FL,Panama City,Bay,6524,128700
2017-05-31,3908,Bushnell,IL,Macomb,McDonough,6525,65900
2017-05-31,110408,Rockwell,AR,Hot Springs,Garland,6526,217300
2017-05-31,45490,Goshen,KY,Louisville/Jefferson County,Oldham,6527,281300
2017-05-31,4840,Galva,IL,Davenport,Henry,6528,70300
2017-05-31,398094,Sadsbury Township,PA,Philadelphia,Chester,6529,207900
2017-05-31,56161,Pacolet,SC,Spartanburg,Spartanburg,6530,77700
2017-05-31,41616,Wenham,MA,Boston,Essex,6531,589700
2017-05-31,14051,Sunset Beach,NC,Myrtle Beach,Brunswick,6532,213300
2017-05-31,397147,Ulster,NY,Kingston,Ulster,6533,175100
2017-05-31,398644,Foster Township,PA,Scranton,Luzerne,6534,68400
2017-05-31,24069,China Township,MI,Detroit,Saint Clair,6535,223800
2017-05-31,26246,Oakbrook Terrace,IL,Chicago,Du Page,6536,257100
2017-05-31,16536,Oakhurst,NJ,New York,Monmouth,6537,376800
2017-05-31,4981,Greenland,NH,Boston,Rockingham,6538,374100
2017-05-31,42672,Parkesburg,PA,Philadelphia,Chester,6539,167600
2017-05-31,21572,Cherry Valley,IL,Rockford,Winnebago,6540,145500
2017-05-31,21964,Golf Manor,OH,Cincinnati,Hamilton,6541,85300
2017-05-31,56913,Rimrock,AZ,Prescott,Yavapai,6542,172100
2017-05-31,398045,Orleans,MA,Cape Cod,Barnstable,6543,613900
2017-05-31,53866,Perth,NY,Gloversville,Fulton,6544,166400
2017-05-31,6973,Schroeppel,NY,Syracuse,Oswego,6545,115500
2017-05-31,27457,Trappe,PA,Philadelphia,Montgomery,6546,254300
2017-05-31,395433,Ramapo,NY,New York,Rockland,6547,447400
2017-05-31,13913,South Charleston,OH,Springfield,Clark,6548,134300
2017-05-31,56030,Dunkirk,IN,,Jay,6549,62900
2017-05-31,397542,Mt Joy Township,PA,Gettysburg,Adams,6550,235300
2017-05-31,47054,Pendleton,IN,Indianapolis,Madison,6551,103500
2017-05-31,34759,West Point,VA,Richmond,King William,6552,194300
2017-05-31,21632,Barnesville,MN,Fargo,Clay,6553,181100
2017-05-31,25830,McLoud,OK,Shawnee,Pottawatomie,6554,108600
2017-05-31,397840,Town of Lake George,NY,Glens Falls,Warren,6555,262800
2017-05-31,50250,Mine Hill,NJ,New York,Morris,6556,272500
2017-05-31,399268,Town of Moravia,NY,Auburn,Cayuga,6557,133400
2017-05-31,44153,Bethlehem,CT,Torrington,Litchfield,6558,286800
2017-05-31,44291,Branchville,NJ,New York,Sussex,6559,246000
2017-05-31,51781,Early,TX,Brownwood,Brown,6560,123200
2017-05-31,32377,Lake Crystal,MN,Mankato,Blue Earth,6561,176200
2017-05-31,32948,Morley,MI,Big Rapids,Mecosta,6562,84900
2017-05-31,399127,Oneida Township,MI,Lansing,Eaton,6563,182200
2017-05-31,37920,Cliffwood,NJ,New York,Monmouth,6564,261900
2017-05-31,39382,Lawrence,MI,Kalamazoo,Van Buren,6565,108100
2017-05-31,54792,Union City,OH,Greenville,Darke,6566,72500
2017-05-31,55010,Walbridge,OH,Toledo,Wood,6567,113400
2017-05-31,40828,Sennett,NY,Auburn,Cayuga,6568,175700
2017-05-31,35623,Diamond Springs,CA,Sacramento,El Dorado,6569,286800
2017-05-31,20626,Stanhope,NJ,New York,Sussex,6570,221000
2017-05-31,46608,Moraine,OH,Dayton,Montgomery,6571,73400
2017-05-31,42192,Fruitland,MD,Salisbury,Wicomico,6572,118300
2017-05-31,57116,Van,TX,,Van Zandt,6573,109500
2017-05-31,21829,Eatonville,FL,Orlando,Orange,6574,89700
2017-05-31,13988,Stanwood,MI,Big Rapids,Mecosta,6575,133100
2017-05-31,397481,Town of Essex,MA,Boston,Essex,6576,518700
2017-05-31,397740,Fulton,WI,Janesville,Rock,6577,180300
2017-05-31,398394,West Salem Township,PA,Youngstown,Mercer,6578,104900
2017-05-31,7022,Sewickley,PA,Pittsburgh,Allegheny,6579,267500
2017-05-31,25723,Manchester,PA,York,York,6580,147400
2017-05-31,26113,New River,AZ,Phoenix,Maricopa,6581,344600
2017-05-31,54469,South Glens Falls,NY,Albany,Saratoga,6582,154500
2017-05-31,398112,Town of Galway,NY,Albany,Saratoga,6583,215500
2017-05-31,397686,Price Township,PA,East Stroudsburg,Monroe,6584,129200
2017-05-31,7193,Speedwell,TN,,Claiborne,6585,92800
2017-05-31,399116,Union Township,PA,Reading,Berks,6586,194000
2017-05-31,396078,Mack North,OH,Cincinnati,Hamilton,6587,203700
2017-05-31,398801,Town of Belgium,WI,Milwaukee,Ozaukee,6588,214000
2017-05-31,52828,La Verkin,UT,St. George,Washington,6589,186000
2017-05-31,3622,Bells,TX,Sherman,Grayson,6590,156100
2017-05-31,51334,Centerville,TN,Nashville,Hickman,6591,111000
2017-05-31,11734,Gregory,MI,Detroit,Livingston,6592,212300
2017-05-31,35879,Rixeyville,VA,Washington,Culpeper,6593,285900
2017-05-31,395581,Tilden Township,PA,Reading,Berks,6594,178800
2017-05-31,397594,Winfield Township,PA,Pittsburgh,Butler,6595,182700
2017-05-31,5939,Middletown,VA,Winchester,Frederick,6596,244400
2017-05-31,6944,Santee,SC,Orangeburg,Orangeburg,6597,117800
2017-05-31,398381,Town of Nassau,NY,Albany,Rensselaer,6598,159400
2017-05-31,20216,Rockwell,NC,Charlotte,Rowan,6599,140900
2017-05-31,11692,Grayson Valley,AL,Birmingham,Jefferson,6600,101800
2017-05-31,21493,Blue Mountain,MS,,Tippah,6601,96900
2017-05-31,51159,Brooklet,GA,Statesboro,Bulloch,6602,147000
2017-05-31,3529,Bangor,MI,Kalamazoo,Van Buren,6603,76500
2017-05-31,10546,Brewster,WA,,Okanogan,6604,166600
2017-05-31,30547,Bourg,LA,Houma,Terrebonne,6605,164900
2017-05-31,32434,Lascassas,TN,Nashville,Rutherford,6606,211200
2017-05-31,26782,Riverwoods,IL,Chicago,Lake,6607,657800
2017-05-31,9642,Stanton,MI,Grand Rapids,Montcalm,6608,90200
2017-05-31,399051,Penn Township,PA,Harrisburg,Perry,6609,147100
2017-05-31,8047,Zelienople,PA,Pittsburgh,Butler,6610,212800
2017-05-31,18319,Gonzales,CA,Salinas,Monterey,6611,364400
2017-05-31,25923,Mission Hills,KS,Kansas City,Johnson,6612,804100
2017-05-31,19183,Mantachie,MS,Tupelo,Itawamba,6613,102000
2017-05-31,44395,Byron Center,MI,Grand Rapids,Kent,6614,230800
2017-05-31,5574,Lawrenceville,NJ,Trenton,Mercer,6615,282700
2017-05-31,214709,Pottsgrove,PA,Philadelphia,Montgomery,6616,216500
2017-05-31,114956,Emerald Lake Hills,CA,San Francisco,San Mateo,6617,1948800
2017-05-31,41876,Castalia,OH,Sandusky,Erie,6618,136100
2017-05-31,25705,Madison,IL,St. Louis,Madison,6619,46900
2017-05-31,398464,Grant-Valkaria,FL,Melbourne,Brevard,6620,357300
